householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,numbUrban,medIncome,pctWPubAsst,PctPopUnderPov,PctLess9thGrade,PctUnemployed,NumImmig,HousVacant,NumInShelters,NumStreet,PopDens,burglPerPop
3.31,1.2,68.17,4.01,47.27,0,40955,12.12,12.9,15.88,7.82,4883,255,94,2,2962.6,1201.57
2.63,7.75,88.71,0.38,8.78,10405,26265,8.35,10.36,15.08,8.35,260,185,0,0,5793.4,544.73
2.27,3.74,93.09,1.47,7.68,42985,28465,3.14,7.72,7.15,5.29,5830,2717,0,0,4692.7,1114.71
2.73,27.1,69.88,0.35,3.52,40283,18748,19.13,26.51,11.12,11.24,607,1249,61,2,2704.3,2787.23
2.75,0.32,85.47,1.22,20.57,0,20831,7.49,16.03,15.22,6.41,1024,428,5,0,1996.5,898.23
2.1,1.31,77.21,20.33,5.56,31997,46395,2.78,5.99,8.23,4.77,11230,1611,0,0,12212.6,1399.19
2.63,3.38,94.56,1.22,1.16,17915,35151,5.46,6.61,4.24,5.11,464,260,12,0,695.4,267.16
2.72,1.81,93.64,1.64,5.84,45895,38354,1.66,5.05,3.28,4.38,1536,1220,0,0,2430.4,688.31
3.22,1.64,92.31,3.18,7.15,20009,41096,1.38,2.07,2.92,3.25,815,325,0,0,4728,448.87
2.48,0.23,99.28,0.27,0.95,28716,32690,8.02,7.53,8.52,6.75,1748,1546,45,0,1067.4,721.22
2.49,16.75,80.45,1.01,2.7,173072,26344,5.8,11.53,7.5,6.15,3829,7539,106,14,2666.3,1096.31
2.94,0.41,97.09,0.57,0.74,11482,45489,3.45,3.74,2.92,3.36,131,276,0,0,847.8,193.96
3.1,5,82.24,8.51,10.26,32503,53479,3.36,5.28,1.94,4.22,3961,359,0,0,2850.1,1277.12
2.27,0.91,97.25,1.04,1.96,11706,26818,3.49,5.48,7.92,4.01,1009,84,0,0,2638.6,88.37
2.67,0.66,95.8,1.48,4.24,31282,28950,4.01,8.05,1.96,3.27,997,635,0,7,3167.5,1201.78
2.95,16.99,79.42,2.3,2.3,29101,25009,4.62,11.59,5.7,6.17,939,1036,0,0,1429.9,928
2.43,1.68,96.72,1.23,1.06,0,35230,4.53,5.24,12.83,5.1,2282,1278,5,0,817.2,805
2.65,6.19,90.92,2.41,1.48,14643,31161,4.57,10.12,4.98,6.83,513,441,0,0,1516.1,964.84
3.01,3.12,91.69,0.96,2.12,58043,37601,3.36,6.53,3.4,3.76,1178,1164,0,0,1388.3,584.12
2.82,34.48,62.68,0.28,3.25,20225,26634,19.44,23.38,9.44,14.01,400,439,0,0,774.3,1506.26
2.52,18.21,80.67,0.32,1.06,84161,19807,14.65,21.86,10.62,11.23,1881,3075,38,0,4017,2010.43
2.74,0.21,98.37,0.7,2.33,10332,37695,3.99,4.52,6.13,4.96,357,87,0,0,1417.6,251.14
2.32,0.85,91.74,5.1,9.76,10762,46502,3.39,5.24,2.85,2.43,956,239,0,0,3458.2,372.33
2.87,18.08,77.42,1.69,10.05,72033,30389,5.77,14.25,8.85,6.98,5546,2203,0,18,4596.3,1461.55
2.4,1.26,92.53,3.85,4.83,83312,29407,2.79,18.96,2.13,5.05,6752,1589,213,29,3565.8,1079.29
2.6,1.88,92.57,1.97,41.82,13268,31461,3.84,9.75,8.87,6.54,4449,248,0,0,4364.5,2229.21
3.01,0.66,97.65,1.47,0.49,11894,43598,1.11,1.75,4.42,3.42,444,98,0,0,973,206.28
3.48,0.11,47.7,2.48,72.86,0,24470,18.31,21.04,34.08,15.72,3965,96,0,0,3528.7,1486.33
2.64,21.19,76.52,1.39,2,0,26276,7.83,15.04,10.19,5.45,633,830,8,0,625.9,895.4
2.76,0.4,97.14,0.52,6.38,29060,33118,5.87,7.89,8.02,6.17,705,344,2,0,1346.9,705.6
2.43,1.4,89.31,6.98,6.65,31585,46885,3.48,3.63,2.42,3.2,3461,649,3,22,4489.1,1305.28
2.88,35.62,57.31,3.28,6.86,0,24584,8.55,17.45,3.23,7.66,1180,533,0,0,1689.3,819.82
2.7,1.09,80.63,4.31,2.8,0,47924,6.53,5.59,3.3,4.75,1298,736,12,0,10,443
2.46,1.66,97.51,0.57,0.52,0,21135,9.29,15.36,11.34,7.2,250,565,0,1,3811.2,342.75
3.26,4.49,59.96,2.5,65.26,0,25147,16.87,23.25,23.25,13.9,9171,547,53,0,4849.2,2165.05
2.44,0.15,99.3,0.4,0.39,0,24296,6.66,10.72,8.37,3.73,142,246,0,0,1351.7,423.99
2.86,8.87,79.67,4.47,11.63,180635,37274,3.02,7.83,6.37,4.9,15970,6402,0,0,3040.6,1274.54
2.56,0.55,98.08,0.82,1.15,52133,31583,7.3,8.27,6.14,5.85,974,765,32,0,2139.5,1189.81
2.79,4.39,93.38,1.78,1.57,18059,51265,3.06,1.98,3.82,2.23,654,319,0,0,1464.3,293.64
2.28,19.81,79.09,0.61,0.87,61654,22267,7.92,15.87,9.4,5.56,1251,2686,175,18,1701.7,1755.43
2.55,9.67,89.87,0.16,0.4,0,21543,10.49,21.65,19.51,6.17,40,391,0,0,2697.9,483.73
2.88,10.44,77.79,1.03,17.68,0,32098,4.94,9.65,7.32,5.2,418,750,0,0,1703.8,819.41
2.79,0.52,96.96,2.27,0.89,25380,54505,1.6,1.58,1.33,2.27,888,534,0,0,1945.1,145.16
2.82,5.21,76.28,13.63,13.54,37670,47533,5.27,4.52,3.42,3.35,5527,400,3,0,2877.3,418.08
2.51,0.24,98.19,0.4,2.11,30938,28312,8.63,9.73,9.98,8.07,1202,503,0,0,5625.1,343.57
2.96,1.57,97.58,0.42,1.04,8684,48507,3.8,1.81,6.19,5.82,752,234,0,0,647.3,598.41
2.44,0.25,98.87,0.49,0.74,13383,29549,4.15,5.2,7.48,4.41,155,269,0,0,3118.1,600.9
2.34,6.75,92.52,0.46,0.54,54844,18276,9.64,23.18,11.89,10.76,668,3255,68,6,3553,1458.35
2.56,3.67,86.07,6.01,10.06,34213,38507,4.21,5.19,10.73,5.16,5177,684,0,0,9872.2,925.95
2.73,9.36,89.71,0.6,0.36,0,22677,10.21,17.28,15.69,4.36,80,322,0,0,2430.6,1173.58
2.58,38.12,59.3,0.3,3.99,95706,17060,21.6,29.04,10.61,15.6,2869,3763,113,0,2747.9,2214.17
2.47,3.12,89.61,1.17,11.82,50008,28117,5.18,10.34,5.36,6.2,1194,1616,45,2,2569.3,477.33
2.81,2.3,94.57,2.54,1.67,19020,57606,2.2,1.43,3.54,2.31,1506,194,0,0,762.4,402.44
2.48,2.58,97.02,0.25,0.36,0,21989,9.25,14.23,16.78,10.84,131,413,6,0,2014.2,639.03
2.41,0.05,99.11,0.61,0.28,0,24573,7.78,9.87,6.32,1.83,50,227,0,0,1067,80.41
2.55,1.99,96.35,0.64,2.58,15757,27289,9.87,10.88,12.66,6.47,501,454,12,1,4716,508.57
2.54,14.77,84.4,0.54,0.84,31739,28694,5.82,5.89,7.85,5.9,1128,517,0,0,4237.5,578.97
2.36,16.16,80.24,2.18,3.2,18734,31793,5.89,7.82,5.79,6.25,842,585,0,0,4583.1,1415.73
2.67,38.03,56.42,2.63,11.44,20314,40431,5.99,5.31,7.33,7.62,2914,294,0,0,7422.5,744.75
2.53,8.43,90.66,0.28,1.05,0,26777,6.53,9.21,19.45,6.16,161,284,0,0,1238.5,516.38
2.29,13.02,78.44,4.27,2.14,368383,25324,10.55,18.53,6.54,6.67,22624,11984,1052,28,6472.9,2616.09
2.92,0.47,95.33,1.1,2.76,32295,24265,8.11,19.89,8.95,5.69,816,448,50,0,3093.5,581.13
2.62,0.5,97.77,1.44,1.18,14272,53539,2.41,1.15,1.31,1.96,729,99,0,0,6430,253.88
2.52,16.35,79.86,3.36,0.93,33830,12931,2.72,39.91,5.48,6.77,1404,1229,0,0,1004.9,1131.37
2.72,55.07,36.34,1.83,10.54,16027,30037,8.42,12.03,11.31,8.58,1021,866,0,0,2663.9,1893.83
2.54,20.6,78.55,0.38,0.74,0,25238,9.75,14.26,15.7,5.89,168,875,0,0,937.6,1748.79
2.43,16.05,83.05,0.38,0.93,10426,24509,6.01,11.83,13.15,3.16,114,227,0,0,1422.8,1225.95
2.67,1,96.8,1.49,1.23,39127,25523,8.29,19.34,8.34,6.31,1628,800,78,1,3580.2,1593.58
3.01,7.85,70.52,5.42,26.83,37649,31702,11.15,15.07,8.98,7.34,5057,757,21,119,3233.3,963.47
2.75,23.5,32.16,33.23,23.08,49847,33063,7.97,9.78,10.13,5.88,14567,911,0,0,9109.5,1464.27
2.75,2.01,87.1,8.99,5.85,35303,63607,1.76,1.75,1.15,2.77,3550,686,0,0,2992.8,431.38
2.87,55.55,43.31,0.85,0.77,54909,16223,16.2,37.76,14.15,11.99,752,2479,20,2,2025.3,1823.85
2.54,2.87,95.01,1.76,0.75,0,20646,6.06,18.95,17.77,6.58,624,721,0,0,1022.8,603.64
2.62,33.28,64.82,1.01,2.36,0,22664,10.09,22.73,10.18,8.22,287,1146,12,0,873,2110.97
3.14,6.39,75.68,4.4,22.01,68582,41974,8.44,8.87,5.4,6.92,9209,2448,0,0,856.1,981.31
3.81,1.05,42.04,1.37,86.08,34365,22515,15.17,26.13,44.54,12.37,19600,388,190,0,12958.1,655.22
2.82,36.93,54.72,0.81,9.66,0,21897,16.93,25.11,16.88,9.96,627,417,17,0,2937.8,2497.91
2.89,1.7,96.67,1.15,1.02,7784,45262,2.27,3.81,6.75,1.97,219,115,0,0,717.3,183.2
2.75,7.89,74.72,6.09,22.57,128398,33453,7.82,10.07,7.47,6.82,20095,4368,46,792,3047.5,1365.64
2.81,56.66,42.52,0.51,0.7,0,13704,24.31,41.55,19.9,15.94,81,439,2,0,934.3,1983.86
2.52,3.41,82.62,0.77,1.96,0,19002,11,21.21,11.58,9.12,281,1447,8,9,601,1354.72
2.99,2.55,86.25,4.62,24.27,0,40256,7.41,7.39,9.11,7.28,3339,966,11,0,3378.8,805.14
2.42,48.23,49.09,2.2,1.11,40087,32150,5.91,12.77,5.31,6.44,2509,1150,11,2,6580.3,1512.17
3.19,4.66,94.22,0.77,0.67,0,13109,2.71,40.99,9.47,7.7,200,481,20,0,2272.2,393.67
2.89,6.4,64.98,1.93,41.64,70207,22183,20.25,27.51,21.36,14.99,14673,2645,57,25,9727.2,2306.93
2.75,11.11,82.17,1.42,13.32,0,30194,8.05,13.83,12.18,6.63,2416,685,127,2,4708.8,1066.62
2.47,4.61,86.47,5.12,7.86,38149,34950,1.18,5.4,3.9,4.14,2955,1661,0,0,2295.9,940.69
2.73,9.39,67.12,11.79,20.67,1109990,33686,8.81,13.38,8.15,5.72,232138,25626,2846,2101,3308.5,1259.58
2.7,7.88,91.09,0.32,1.01,0,21496,6.93,13.58,17.13,5.42,43,450,0,0,1279.8,311.4
2.77,0.9,98.61,0.34,0.36,8435,25500,6.09,7.47,8.52,6.24,164,293,0,0,256.2,333.57
2.69,16.95,80.88,0.94,1.53,24967,32779,4.07,6.69,4.07,4.98,468,1044,0,0,1634.8,1156.52
2.86,7.04,72.24,1.14,55.59,935927,23584,9.58,22.64,17.05,8.92,87549,38653,698,44,2712.7,1786.78
2.72,39.07,45.39,3.74,19.61,2783726,26301,14.36,21.62,15.27,11.32,469187,107865,5180,1584,11945.9,1660.84
2.5,0.49,97.62,0.73,1.21,0,28989,5.64,9.61,6.54,5.59,283,446,0,0,1995.8,642.02
2.87,0.46,98.31,0.55,1.48,0,34588,6.19,6.76,12.45,7.86,455,346,0,0,328,406.17
2.48,1.79,89.37,3.36,9.47,113313,35237,7.34,8.3,4.94,4.62,11095,2018,219,33,3245.3,1314.33
3.09,1.85,76.18,8.19,24.66,41259,50945,4.38,7.74,9.61,4.31,7897,364,10,0,6042.6,714.98
2.95,0.39,96.87,2.44,0.74,35184,57132,1.83,1.15,3.38,2.25,2111,315,0,0,1265.5,557.79
2.59,0.85,95.76,0.55,3.43,4192,35828,5.94,6.52,4.49,4.53,132,151,0,0,303.2,456.49
2.67,31.19,64.23,0.59,10.18,14120,27914,7.28,15.47,9.78,9.79,404,664,0,0,956.1,1268.18
2.8,33.57,38.01,0.23,47.79,33892,19391,16.07,25.56,20.68,14.24,3917,1362,0,5,2731.5,1943.37
2.54,35.89,62.97,0.45,1.12,31656,21745,10.58,21.82,9.24,8.24,253,1838,3,4,1451.3,1817.3
3.1,2.54,70.89,14.45,24.54,68784,41435,7.41,8.03,8.05,5.7,15582,990,6,8,6257.6,1360.97
2.66,0.22,98.39,0.85,1.02,0,32073,2.97,6.33,3.83,3.17,83,107,0,1,2487.5,130.41
2.1,5.87,93.39,0.36,1.59,10878,34158,6.32,8.43,4.66,3.93,536,1810,0,0,736.1,594.17
2.45,0.37,97.96,1.37,0.66,0,21568,9.9,16.42,14.33,6.76,130,301,0,0,1857.4,341.79
3.52,0.09,56.64,0.32,95.29,0,13060,23.79,46.12,44.85,19.01,7528,490,1,10,4190.5,1460.92
2.38,55.22,43.35,0.88,0.93,203056,23551,10.18,20.89,12.2,6.43,3720,8804,287,3,3259.7,2501.32
2.65,9.38,86.51,3.35,4.48,50024,42665,2.89,3.89,10.57,4.56,7392,452,15,0,5298.9,794.84
2.9,1.63,94.57,3.08,1.72,19479,51014,1.42,2.52,2.18,3.5,770,614,0,0,553.6,696.62
2.56,3.34,94.66,0.98,1.88,84724,34995,5.41,7.11,6.39,6.26,3711,1404,0,0,3996.4,777.17
2.61,4.87,92.81,0.8,3.73,15975,38920,4.83,4.52,7.74,4.04,694,292,0,0,541.7,678.77
2.63,0.3,97.43,0.99,3.24,12974,36171,3.37,7.5,4.84,5.84,236,309,0,0,1373.8,814.72
2.53,2.68,94.71,2.08,0.97,20971,46212,2.53,4.26,2.6,2.91,1128,259,40,0,1979.1,667.34
2.8,0.7,97.24,1.88,1,15519,43968,2.46,1.79,8.68,2.65,1064,168,0,0,1027.8,436.14
3.17,8.94,61.47,11.68,34.61,20688,37695,9.29,7.82,12.04,6.41,5722,228,0,0,2768.7,864.13
2.72,2.51,90.8,1.85,9.22,0,23184,3.5,17.28,5.29,5.8,336,589,0,0,2214.5,308.93
2.3,17.94,80.92,0.73,0.6,10588,23038,6.08,14.65,10.97,4.18,120,492,0,0,2102.5,2235.97
3.03,1.08,89.25,9.32,1.86,26609,74401,2.27,1.36,3.61,2.55,4102,121,0,0,1850.4,270.27
2.89,2.01,95.99,1.73,1.15,10503,47284,2.27,2.23,2.24,3.88,505,254,0,0,852.9,468.61
3.89,0.08,98.09,0.45,2.45,13537,31633,6.51,8.47,1.52,5.59,187,84,0,0,1897,521.86
2.51,0.63,97.12,0.93,3.7,0,34255,1.94,6.48,4.04,4.72,400,392,0,0,361.5,785.63
2.52,20.33,74.98,2.17,2.89,163860,21242,12.75,22.7,11.07,8.17,10576,6557,405,52,6300.5,1769.39
2.62,0.91,74.44,23.01,4.93,40263,64587,2.66,3.16,1.98,2.75,8917,697,0,0,3771.4,981.24
2.87,1.18,82.52,4.37,20.97,0,27293,13.48,13.23,16.05,8.77,7940,711,81,0,4248.7,1787.82
3.1,20.6,45.32,7.05,50.01,58041,26669,10.99,17.02,23.34,10.94,20997,884,12,11,18056.6,1034.94
2.57,0.13,98.47,0.66,1.22,0,28892,4.59,7.95,7.99,3.6,272,87,0,0,2287.1,557.97
2.65,2.36,84.03,8.68,11.46,111348,41675,6.67,6.69,3.65,4.58,15735,1775,47,6,3646.5,1426.4
2.72,38.89,39.98,1.45,31.59,139739,22140,21.82,27.51,18,10.73,21442,4634,701,26,7794.8,2921.19
2.42,1.15,97.12,1.45,1,9929,37161,3.1,3.52,7.26,2.32,521,263,0,0,614.6,326.51
2.54,15.61,83.75,0.43,0.54,0,21119,12.1,20.03,14.58,7.91,89,315,0,0,2154.8,988.07
2.49,11.43,82.41,3.77,6.65,221603,33214,3.89,7.43,2.53,4.71,12519,10758,43,2,1617.6,1179.6
3.08,3.9,93.06,1.89,2.76,21231,58250,1.79,2.23,4.02,3.53,1291,250,0,0,753.4,472.99
2.19,0.44,98.04,1.27,0.78,19997,57573,1.27,2.3,1.16,3.02,1129,644,0,0,4038.2,339.49
2.87,1.68,96.21,1.28,1.81,11120,38527,5.84,7.54,7.92,2.54,267,124,0,0,661.1,227.93
2.04,0.26,98.91,0.51,2.28,11343,38464,2.31,3.86,1.99,2.95,767,1220,0,0,3308.9,1370.97
2.77,5.91,87.33,2.25,8.92,0,21603,12.9,15.23,6.21,7.16,2863,8819,0,6,16.3,2579.37
2.52,0.19,99.04,0.65,0.61,19810,65372,2.03,2.12,0.82,1.85,630,259,0,0,1646.4,320.12
2.58,30.12,69.31,0.21,0.35,0,20618,7.38,18.85,18.34,6.84,20,363,0,0,1790.4,1975.71
2.81,10.04,88.82,0.65,0.54,0,22291,5.56,16.93,11.45,7.02,305,702,0,0,1061.6,546.91
2.75,0.36,96.46,1.4,1.39,20051,26615,10.51,14.22,11.77,11.35,853,495,0,0,6866.8,1040.13
2.52,12.97,79.55,0.72,13.38,108961,30533,9.95,12.09,15.26,7.77,9461,4041,98,7,3682.4,1753.23
2.55,6.59,89.35,3.51,3.09,10446,46866,4.25,2.34,7.27,3.65,1221,169,0,0,4347.4,366.9
2.98,1.38,96.8,0.81,2.13,15851,43244,2.5,3.51,5.73,4.44,683,193,0,0,445.5,338.28
2.82,0.74,98.12,0.79,1.2,17583,45763,3.64,3.08,10.09,5.12,1813,268,0,0,677.2,490.99
2.56,30.86,68.03,0.64,0.86,19872,33273,8.48,15.69,9.75,4.96,289,794,38,0,1409.8,1052.42
2.74,6.71,92.23,0.18,0.49,11751,30147,3.15,7.2,9.31,4.43,73,203,0,0,995.2,973.08
2.75,0.57,98.37,0.85,1.05,16012,46301,3.18,2.09,4.81,4.45,697,532,0,0,638.3,505.17
2.69,0.75,93.6,2.64,7,19033,40417,6.22,5.61,2.71,4.44,870,496,0,0,1456.9,671.75
2.5,0.34,96.13,1.28,3.01,0,24474,8.4,14.66,6.01,6.9,583,536,8,2,2476.6,1038.61
2.83,0.34,98.58,0.91,0.61,47358,42095,3.08,2.87,3.22,3.86,1298,442,0,0,1707.4,354.03
2.7,8.44,86.65,0.6,7.59,25992,31266,7.95,11.53,10.98,6.41,863,510,45,0,592.4,1552.6
2.53,11.38,78.14,6.91,3.78,176664,25333,11.39,16.79,6.74,7.19,13621,5208,391,17,3549.2,2104
3.02,1.02,97.75,0.95,1.18,11289,58018,2.2,0.64,2.1,5.24,522,129,0,0,666.9,171.64
2.59,7.95,90.77,0.82,0.53,0,23318,6.26,16.45,13.22,5.1,506,1561,2,0,612.9,1559.7
2.35,38.54,58.59,1.49,6.79,49708,26722,4.66,10.32,5.32,5.55,10249,5143,0,1,6533.6,1490.05
2.71,0.46,96.45,2.7,0.71,18516,44250,1.72,2.06,2.98,2.13,729,354,0,0,1107.2,274.92
2.47,1.1,95.81,0.76,0.78,0,23727,6.05,14.25,10.09,5.63,759,1075,30,0,2514.9,520.86
2.53,14.59,84.78,0.41,0.42,0,22476,8.54,16.4,14.03,5.48,95,455,0,0,571.7,1217.68
2.44,1.34,96.33,1.56,1.93,31695,41045,2.28,3.31,1.23,2.84,540,694,0,0,1708.2,561.29
2.56,11.95,81.1,3.83,8.09,11632,39667,4.74,5.73,9.36,5.46,1331,307,23,39,4755.5,611.95
2.63,0.35,96.04,0.26,6.87,0,22279,10.17,18.15,15.82,5.23,256,307,0,0,1588.8,632
2.22,1.21,93.83,1.53,7.99,29387,25422,5.54,10.9,5.78,4.95,1098,1656,0,0,4344.6,1147.95
2.79,5.56,79.49,13.72,4.33,88680,50075,2.92,3.46,5.5,4.46,15782,1061,110,0,2836.3,722.96
2.28,3.51,94.86,0.92,2.02,12482,24864,5.24,10.34,8.08,6.08,671,637,0,0,3402.9,1463.53
3.22,0.79,88.23,10.48,3.65,25101,58995,0.97,3.04,6.13,3.68,4609,116,19,0,2308.3,953.62
3.02,1.28,95.51,2.9,0.95,12973,79092,2.5,1.53,1.24,2.65,1009,113,0,0,568.7,329.19
2.66,0.3,94.87,0.71,6.77,0,30548,4.97,7.86,6.13,5.03,560,662,40,1,1685.9,381.7
2.71,1.9,96.09,1.34,1.38,0,30896,4.06,7.74,5.77,3.88,616,486,14,0,431.3,474.09
2.56,0.55,97.94,0.56,0.63,0,23053,11.18,12.61,12.85,6.26,575,287,1,2,134.4,248.95
2.92,0.24,97.58,1.66,0.66,11732,52011,2.73,1.99,1.4,3.03,236,233,0,0,550.5,261.9
3.39,14.26,59.55,17.05,16.07,22686,40865,10.55,9.37,7.2,7.31,3789,336,0,0,6151.3,1047.39
2.42,1.04,97.08,1.18,1.78,32090,32321,4.8,6.46,10.16,6.12,2552,877,0,0,5456.7,652.53
2.54,5.71,92.18,1.57,1.13,0,26151,5.82,9.85,10.23,3.54,625,437,62,0,3278.3,452.46
2.71,6.88,88.67,3.66,2.19,56788,38488,4.59,5.32,4.76,4.97,3619,1749,0,0,2745.7,720.18
2.78,9.83,61.8,15.55,23.92,111418,36058,10.03,9.67,9.23,6.11,23580,2099,144,17,2476.9,1495.21
2.93,1.12,96.92,1.41,0.75,34298,28003,4.2,16.8,4.32,5.08,876,377,0,0,1163.8,355.22
3.06,6.33,87.83,4.01,4.42,20489,51198,2.51,2.79,7.28,4.53,2186,118,0,0,2365.9,573.76
2.4,1.68,90.12,4.6,8.38,29911,39848,2.46,3.22,5.26,2.79,3805,530,0,0,3567.6,326.14
2.35,0.16,99.34,0.28,0.64,12267,18974,9.57,12.18,16.88,7.49,176,417,0,0,3376.7,383.27
2.07,1.54,95.23,2.26,1.16,16534,29584,4.35,6.89,5.02,2.2,687,599,0,0,3905.1,711.09
2.69,3.94,93.77,1.15,7.53,13692,37998,4.32,6.76,20.43,5.74,2560,185,4,0,4687.1,552.84
3.43,3.62,90.11,5.84,2.12,23549,70039,2.54,2.77,2.56,3.89,2608,344,98,0,882.6,317.74
2.43,31.47,65.38,1.52,3.77,28844,27606,11.59,14.71,12.72,6.99,2878,1238,37,0,5410.8,1769.61
2.75,39.57,57.92,0.21,8.29,0,20347,8.02,20.75,22.55,13.21,522,854,0,0,1407.6,2292.67
3.27,0.31,59.28,1.03,58.87,0,31605,11.21,12.15,23.03,7.66,6205,398,0,0,5260.7,2002.09
2.29,6.55,83.45,7.74,2.96,41688,32393,5.93,7.02,3.77,4.58,3261,1024,94,5,2476.7,1453.21
2.67,0.9,97.62,1.06,1.04,13142,42474,2.08,4.34,5.94,5.48,498,922,0,0,701.1,267.88
2.68,52.11,47.03,0.48,0.7,0,16305,14.35,28.16,17.9,8.38,81,460,59,4,3043.4,1611.42
2.79,3.07,91.37,3.55,5.6,57878,38514,5.3,6.51,8.94,6.05,8758,995,74,3,4399.8,816.85
2.8,0.91,97.97,0.68,1.32,33788,47106,2.77,2.8,8.09,3.83,2324,484,0,0,1033,624.97
2.7,10.14,69.66,4.53,28.46,35758,35684,8.38,12.37,9.43,6.2,7066,702,0,0,2582.4,1103.75
2.26,22.64,76.02,0.56,2.51,24725,23695,6.38,13.46,10.9,6.59,978,1811,27,3,1957.3,2390.13
2.57,66.34,31.63,0.72,1.9,34402,26787,9.47,16.88,9.8,8.58,1098,2298,0,4,2413.2,2800.4
2.64,41.26,54.97,1.67,4.3,114323,24495,9.41,21.15,9.87,7.84,3698,5664,124,51,1378.4,2227.21
3.81,0.08,98.44,0.78,1.39,11500,42032,2.86,3.57,0.2,5.32,162,71,0,0,1804.8,1242.1
2.48,8.39,86.8,2.22,5.96,50452,36584,5.62,5.41,10.02,5.28,5417,931,199,0,2702.4,821.6
2.55,0.15,99.63,0.11,0.47,0,31061,2.71,5.87,14.96,2.36,36,225,0,0,1162.5,319.61
2.8,17.32,76.3,5.13,3.47,12361,51988,2.38,1.49,4.13,3.47,867,237,0,0,764.2,735.9
2.48,4.81,93.57,0.39,0.46,0,20518,7.43,14.07,18.04,3.72,59,461,0,0,211.5,482.19
2.73,23.57,69.35,0.39,9.17,0,21427,9.46,21.86,12.27,6.87,638,1065,1,0,1005.5,1319.46
2.65,0.99,98.06,0.62,0.48,0,36652,3.8,7.5,6.92,2.82,240,478,14,0,1972.2,370.72
3.06,1.31,81.35,2.64,28.44,0,36710,4.11,6.65,11.12,8.25,1396,151,0,0,2642.5,799.79
2.57,5.17,80.38,6.72,10.93,12324,21529,18.25,16.38,9.21,11.6,900,284,240,20,3393.2,1208.19
2.73,0.35,98.04,1.02,1.12,24288,38785,3.4,3.86,3.61,3.39,513,393,0,0,2896.5,788.9
2.6,0.5,98.67,0.49,0.35,15718,32141,5.47,7.76,6.45,5.68,332,181,0,0,1805.8,236.55
2.61,30.45,63.37,1.88,6.27,628088,23627,15.32,22.22,9.81,8.88,29667,13664,512,54,6317.6,1325.37
2.66,9.34,83.6,2.35,14.49,30050,27591,4.63,11.81,8.03,5.62,2474,2284,0,0,2336.7,3222.23
2.5,2.2,95.06,1.65,0.59,0,20196,5.77,12.01,13.23,5.41,200,419,7,0,1678.2,806.6
2.71,1.46,79.22,0.23,38.91,0,22684,9.45,21.38,18.77,7.07,406,594,0,0,1244.1,852.63
2.29,0.64,93.48,4.4,5.13,32063,67723,2.2,3.78,0.75,2.36,2598,703,0,1,7874,1670.9
1.96,2.31,95.96,0.89,5.44,44822,26703,3.32,5.79,7.18,5.82,6075,3235,0,1,3765.3,582.95
2.75,3.37,94.39,0.3,2.37,12606,25058,9.02,12.29,8.54,9.63,91,184,0,0,620.3,998.6
2.98,0.99,97.65,1.04,0.97,1886,52798,2.54,2.3,2.21,5.03,833,476,0,0,655.4,285.85
2.82,7.2,90.06,1.41,8.23,14589,40885,2.4,3.08,4.78,4.38,1708,810,0,0,1599,793.17
2.59,12.6,86.59,0.42,0.69,0,25366,7.4,11.66,13.6,3.58,367,571,30,0,1194.9,438.42
2.53,1.03,94.21,4.14,1.16,70745,34922,4.8,7.85,4.97,3.5,3693,1048,60,4,2318.3,788.42
3.01,4.7,90.47,4.24,3.46,20829,58756,3.17,1.59,5.41,3.28,2198,466,9,0,619,189.54
2.5,0.22,98.46,0.93,0.92,13874,36532,3.27,3.73,4.21,4.14,698,103,0,0,6085.1,390.6
2.45,0.04,99.19,0.23,0.41,0,21321,9.22,12.25,9.54,7.55,128,435,12,0,1717.7,307.34
2.88,3.79,70.6,19.42,13.32,173339,51231,5.59,4.25,4.42,4.19,34764,2202,68,12,2172.1,858.55
2.59,5.51,89.78,3.84,1.56,43858,46259,1.3,3.18,1.37,2.41,2509,1100,0,0,1358.5,593.38
3.5,2.31,94.57,1.48,1.61,0,19185,8.77,38.74,8.67,8.22,598,410,11,0,3108,583.5
2.51,1.35,90.5,3.32,15.5,10733,32846,3.63,8.72,17.83,7.65,3072,407,0,0,12274.7,640.12
2.74,6.18,84.05,8.85,3.69,22081,54305,1.48,2.94,4.08,3.5,2966,554,0,0,607.7,487.51
2.88,49.27,42.17,0.66,14.13,88675,25719,12.45,18.05,16.44,10.86,6695,2834,367,8,11185.6,2014.63
2.16,4.51,83.15,3.34,18.68,40110,27538,6.46,12.6,7.99,5.41,8101,11895,38,2,506.7,2984.89
2.53,8.37,88.59,0.87,3.85,0,22469,9.38,17.86,9.49,7.32,667,1050,19,0,1917.3,903.49
3.03,1.48,89.52,3.46,17.76,0,35083,12.42,9.88,9.36,6.97,2880,541,8,0,4462.9,1128.33
2.73,0.28,98.83,0.54,0.6,26840,42315,2.27,2.82,6.71,3.27,632,226,0,0,778.5,519.58
2.47,0.07,92.22,0.38,0.41,0,22405,9.63,13.12,11.48,9.67,147,179,26,0,298.2,574.25
3.06,0.58,93.94,1.45,0.99,0,16478,3.97,30.65,6.81,6.8,170,153,0,0,3131.7,495.57
2.67,75.02,24.75,0.12,0.18,12200,21085,9.23,20.54,11.26,8.52,65,420,0,5,3509.8,1593.79
