gender,card,type,items,spent
1,4,4,2,331.73
1,4,5,0,0
1,4,1,5,300.91
1,4,2,8,572.33
1,4,3,1,60.24
1,4,4,0,0
1,4,5,0,0
1,4,1,2,155.81
1,4,2,5,239.97
1,4,3,3,159.58
1,4,4,1,114.49
1,4,5,3,233.3
1,4,1,0,0
1,4,2,9,368.97
1,4,3,0,0
1,4,4,3,506.19
1,4,5,1,87.04
1,4,1,2,96.12
1,4,2,4,359.58
1,4,3,0,0
1,4,4,2,242.8
1,4,5,1,78.43
1,4,1,3,246.58
1,4,2,8,361.77
1,4,3,0,0
1,4,4,0,0
1,4,5,5,455.93
1,4,1,2,127.94
1,4,2,9,610.39
1,4,3,0,0
1,4,4,1,153.1
1,4,5,1,100.49
1,4,1,0,0
1,4,2,7,481.21
1,4,3,1,122.91
1,4,4,0,0
1,4,5,3,227.52
1,4,1,0,0
1,4,2,9,719.83
1,4,3,0,0
1,4,4,2,385.14
1,4,5,2,198.41
1,4,1,1,57.24
1,4,2,5,164.52
1,4,3,1,128.06
1,4,4,0,0
1,4,5,4,349.88
1,4,1,0,0
1,4,2,2,95.71
1,4,3,0,0
1,4,4,0,0
1,4,5,1,91.11
1,4,1,0,0
1,4,2,10,809.11
1,4,3,0,0
1,4,4,0,0
1,4,5,2,118.53
1,4,1,2,166.79
1,4,2,8,438.26
1,4,3,1,128.92
1,4,4,0,0
1,4,5,1,75.62
1,4,1,0,0
1,4,2,1,25.91
1,4,3,2,217.85
1,4,4,1,155.4
1,4,5,0,0
1,4,1,1,80
1,4,2,10,530.03
1,4,3,3,318.14
1,4,4,0,0
1,4,5,1,99.06
1,4,1,0,0
1,4,2,7,564.25
1,4,3,2,251.96
1,4,4,0,0
1,4,5,5,410.66
1,4,1,3,204.89
1,4,2,9,643.49
1,4,3,0,0
1,4,4,0,0
1,4,5,5,391.51
1,4,1,0,0
1,4,2,5,259.56
1,4,3,0,0
1,4,4,0,0
1,4,5,2,138.7
0,4,1,0,0
0,4,2,10,802.28
0,4,3,0,0
0,4,4,0,0
0,4,5,6,592.98
0,4,1,0,0
0,4,2,2,65.65
0,4,3,2,222.86
0,4,4,0,0
0,4,5,6,431.58
0,4,1,2,164.18
0,4,2,10,506.19
0,4,3,4,528.64
0,4,4,0,0
0,4,5,1,60.28
0,4,1,0,0
0,4,2,2,139.49
0,4,3,1,132.34
0,4,4,0,0
0,4,5,1,78.11
0,4,1,0,0
0,4,2,6,256.85
0,4,3,1,144.72
0,4,4,1,163.82
0,4,5,0,0
0,4,1,0,0
0,4,2,0,0
0,4,3,4,421.61
0,4,4,2,304.43
0,4,5,2,149.99
0,4,1,3,175.17
0,4,2,2,137.49
0,4,3,4,321.41
0,4,4,1,173.65
0,4,5,2,182.34
0,4,1,3,155.53
0,4,2,10,619.18
0,4,3,1,73.9
0,4,4,5,699.29
0,4,5,0,0
0,4,1,4,257.14
0,4,2,5,241.9
0,4,3,0,0
0,4,4,0,0
0,4,5,4,364.55
0,4,1,1,44.76
0,4,2,2,118.5
0,4,3,0,0
0,4,4,0,0
0,4,5,1,66.72
0,4,1,1,74.78
0,4,2,10,423.67
0,4,3,2,131.49
0,4,4,0,0
0,4,5,4,271.34
0,4,1,1,53.66
0,4,2,1,25.83
0,4,3,1,144.54
0,4,4,1,168.73
0,4,5,0,0
0,4,1,1,49.13
0,4,2,2,86.45
0,4,3,4,409.73
0,4,4,0,0
0,4,5,5,447.02
0,4,1,0,0
0,4,2,6,500.11
0,4,3,1,87.97
0,4,4,0,0
0,4,5,2,187.73
0,4,1,0,0
0,4,2,9,547.17
0,4,3,1,93.81
0,4,4,1,185.34
0,4,5,3,277.88
0,4,1,6,349.49
0,4,2,5,260.49
0,4,3,3,330.9
0,4,4,0,0
0,4,5,0,0
0,4,1,1,57.1
0,4,2,10,597.66
0,4,3,2,121.34
0,4,4,3,487.88
0,4,5,6,418.87
0,4,1,3,182.51
0,4,2,2,129.92
0,4,3,1,123.61
0,4,4,1,100.67
0,4,5,0,0
0,4,1,2,168.41
0,4,2,8,618.78
0,4,3,2,158.87
0,4,4,4,410.24
0,4,5,2,122.28
0,4,1,0,0
0,4,2,6,335.41
0,4,3,2,187.46
0,4,4,1,100.9
0,4,5,2,130.67
0,4,1,2,91.83
0,4,2,9,649.41
0,4,3,1,118.34
0,4,4,0,0
0,4,5,1,57.55
0,4,1,2,155.73
0,4,2,0,0
0,4,3,2,266.01
0,4,4,1,175.44
0,4,5,0,0
0,4,1,0,0
0,4,2,3,151.79
0,4,3,1,149.98
0,4,4,0,0
0,4,5,1,78.6
0,4,1,1,76.14
0,4,2,9,316.68
0,4,3,1,148.27
0,4,4,1,131.66
0,4,5,4,332.75
0,5,1,0,0
0,5,2,6,241.55
0,5,3,2,280.44
0,5,4,1,137.47
0,5,5,0,0
0,5,1,0,0
0,5,2,2,148.31
0,5,3,3,392.65
0,5,4,1,161.5
0,5,5,0,0
0,5,1,0,0
0,5,2,7,588.8
0,5,3,1,71.16
0,5,4,2,394.34
0,5,5,1,84.49
0,5,1,0,0
0,5,2,8,348.04
0,5,3,0,0
0,5,4,0,0
0,5,5,5,258.46
0,5,1,0,0
0,5,2,5,269.78
0,5,3,0,0
0,5,4,0,0
0,5,5,0,0
0,5,1,0,0
0,5,2,7,535.85
0,5,3,1,146.68
0,5,4,0,0
0,5,5,2,137.01
0,5,1,0,0
0,5,2,9,599.64
0,5,3,0,0
0,5,4,0,0
0,5,5,6,383.13
0,5,1,0,0
0,5,2,1,60.42
0,5,3,2,184.61
0,5,4,0,0
0,5,5,0,0
0,5,1,1,48.44
0,5,2,2,108.98
0,5,3,2,175.92
0,5,4,1,142.24
0,5,5,0,0
0,5,1,0,0
0,5,2,6,470.84
0,5,3,0,0
0,5,4,0,0
0,5,5,1,94.99
0,5,1,0,0
0,5,2,9,510.61
0,5,3,0,0
0,5,4,1,125.66
0,5,5,5,388.78
0,5,1,1,45.34
0,5,2,7,216.39
0,5,3,0,0
0,5,4,0,0
0,5,5,4,269.26
0,5,1,2,112.24
0,5,2,4,185.69
0,5,3,0,0
0,5,4,0,0
0,5,5,0,0
0,5,1,6,292.58
0,5,2,6,498.2
0,5,3,4,497.76
0,5,4,1,174.71
0,5,5,0,0
0,5,1,0,0
0,5,2,10,553.89
0,5,3,1,83.4
0,5,4,0,0
0,5,5,1,82.4
0,5,1,0,0
0,5,2,7,282.27
0,5,3,0,0
0,5,4,1,190.34
0,5,5,1,84.85
0,5,1,0,0
0,5,2,8,371.48
0,5,3,0,0
0,5,4,0,0
0,5,5,0,0
0,5,1,0,0
0,5,2,2,56.5
0,5,3,1,120.33
0,5,4,0,0
0,5,5,2,193.07
0,5,1,2,110.79
0,5,2,5,231.26
0,5,3,0,0
0,5,4,2,326.1
0,5,5,1,90.14
0,5,1,0,0
0,5,2,1,58.02
0,5,3,0,0
0,5,4,0,0
0,5,5,0,0
0,5,1,0,0
0,5,2,3,226.43
0,5,3,0,0
0,5,4,0,0
0,5,5,4,326.06
0,5,1,1,49.5
0,5,2,5,160.73
0,5,3,1,151.83
0,5,4,0,0
0,5,5,1,77.2
0,5,1,0,0
0,5,2,10,338.09
0,5,3,2,141.87
0,5,4,0,0
0,5,5,0,0
0,5,1,0,0
0,5,2,1,84.92
0,5,3,3,201.47
0,5,4,0,0
0,5,5,3,245.75
1,3,1,2,172.56
1,3,2,8,421.92
1,3,3,1,131.09
1,3,4,2,360.52
1,3,5,1,64.69
1,3,1,4,190.51
1,3,2,4,276.74
1,3,3,1,102.78
1,3,4,5,883.5
1,3,5,5,308.12
1,3,1,1,67.62
1,3,2,6,491.98
1,3,3,3,173.7
1,3,4,2,266.08
1,3,5,3,203.43
1,3,1,2,122.17
1,3,2,3,246.8
1,3,3,0,0
1,3,4,4,553.38
1,3,5,0,0
1,3,1,1,50.12
1,3,2,4,159.2
1,3,3,2,213.58
1,3,4,4,565.84
1,3,5,3,249.21
1,3,1,3,255.12
1,3,2,9,701.53
1,3,3,2,214.74
1,3,4,1,196.93
1,3,5,6,553.37
1,3,1,2,167.28
1,3,2,4,208.66
1,3,3,1,62.48
1,3,4,2,340.27
1,3,5,0,0
1,3,1,2,125.83
1,3,2,9,504.2
1,3,3,0,0
1,3,4,5,869.18
1,3,5,5,258.34
1,3,1,3,247.2
1,3,2,9,728.89
1,3,3,3,328.42
1,3,4,1,159.9
1,3,5,4,282.36
1,3,1,0,0
1,3,2,7,353.25
1,3,3,1,81.9
1,3,4,3,480.34
1,3,5,3,197.87
1,3,1,0,0
1,3,2,5,269.85
1,3,3,3,280.27
1,3,4,2,325.09
1,3,5,2,117.7
1,3,1,4,292.01
1,3,2,5,397.64
1,3,3,4,380.28
1,3,4,1,152.51
1,3,5,5,319.62
1,3,1,5,300.89
1,3,2,3,96.95
1,3,3,0,0
1,3,4,1,106.11
1,3,5,3,170.01
1,3,1,2,135.02
1,3,2,7,301.66
1,3,3,0,0
1,3,4,2,226.2
1,3,5,0,0
1,3,1,2,183.87
1,3,2,5,174.31
1,3,3,1,110.87
1,3,4,2,242.29
1,3,5,2,163.9
1,3,1,0,0
1,3,2,9,325.96
1,3,3,4,362.77
1,3,4,1,197.61
1,3,5,0,0
1,3,1,2,148.94
1,3,2,2,111.39
1,3,3,3,221.74
1,3,4,0,0
1,3,5,0,0
1,3,1,4,275.32
1,3,2,6,192.51
1,3,3,2,135.81
1,3,4,0,0
1,3,5,0,0
1,3,1,3,217.2
1,3,2,5,247.82
1,3,3,0,0
1,3,4,0,0
1,3,5,3,171.45
1,3,1,3,131.54
1,3,2,1,54.23
1,3,3,0,0
1,3,4,1,111.13
1,3,5,0,0
1,3,1,2,111.35
1,3,2,9,456.01
1,3,3,2,209.82
1,3,4,0,0
1,3,5,6,360.19
1,3,1,1,87.59
1,3,2,4,157.84
1,3,3,1,145.26
1,3,4,1,146.46
1,3,5,4,263.74
1,3,1,3,209.49
1,3,2,8,407.21
1,3,3,1,79.95
1,3,4,3,569.61
1,3,5,6,467.01
1,3,1,0,0
1,3,2,9,346.34
1,3,3,1,85.92
1,3,4,3,571.17
1,3,5,2,125.53
0,3,1,3,184.77
0,3,2,2,92.1
0,3,3,0,0
0,3,4,0,0
0,3,5,2,168.79
0,3,1,3,162.58
0,3,2,5,393.46
0,3,3,0,0
0,3,4,4,523.72
0,3,5,1,87.43
0,3,1,0,0
0,3,2,9,484.31
0,3,3,0,0
0,3,4,1,119.91
0,3,5,7,581.54
0,3,1,3,237.13
0,3,2,8,325.38
0,3,3,0,0
0,3,4,4,622.49
0,3,5,6,430.07
0,3,1,0,0
0,3,2,9,428.88
0,3,3,0,0
0,3,4,3,543.1
0,3,5,3,249.61
0,3,1,0,0
0,3,2,2,120.19
0,3,3,0,0
0,3,4,0,0
0,3,5,2,151.25
0,3,1,0,0
0,3,2,6,322.73
0,3,3,1,86.6
0,3,4,1,201.99
0,3,5,5,356.13
0,3,1,1,72.29
0,3,2,5,428.41
0,3,3,0,0
0,3,4,4,790.14
0,3,5,4,289.27
0,3,1,0,0
0,3,2,8,350.79
0,3,3,0,0
0,3,4,0,0
0,3,5,4,251.14
0,3,1,1,56.81
0,3,2,5,308.06
0,3,3,1,61.08
0,3,4,5,617.11
0,3,5,3,162.86
0,3,1,3,246.65
0,3,2,10,924.42
0,3,3,1,101.53
0,3,4,0,0
0,3,5,5,261.3
0,3,1,1,57.96
0,3,2,2,155.13
0,3,3,0,0
0,3,4,0,0
0,3,5,2,123.09
0,3,1,1,70.3
0,3,2,7,250.98
0,3,3,0,0
0,3,4,3,348.51
0,3,5,2,163.24
0,3,1,0,0
0,3,2,9,659.3
0,3,3,0,0
0,3,4,3,524.75
0,3,5,6,407.54
0,3,1,3,134.19
0,3,2,8,334.56
0,3,3,0,0
0,3,4,1,197.48
0,3,5,2,176.44
0,3,1,3,199.9
0,3,2,0,0
0,3,3,0,0
0,3,4,3,331.89
0,3,5,5,281.24
0,3,1,6,494.77
0,3,2,5,465.13
0,3,3,1,117.91
0,3,4,2,325.32
0,3,5,5,362.68
0,3,1,1,84.67
0,3,2,2,141.14
0,3,3,0,0
0,3,4,0,0
0,3,5,5,342.22
0,3,1,1,72.56
0,3,2,9,838.47
0,3,3,0,0
0,3,4,2,313.97
0,3,5,2,202.14
0,3,1,1,53.42
0,3,2,1,67.31
0,3,3,0,0
0,3,4,2,350.15
0,3,5,1,52.45
0,3,1,4,190.96
0,3,2,5,171.77
0,3,3,0,0
0,3,4,5,786.01
0,3,5,7,456.53
0,3,1,0,0
0,3,2,8,346.77
0,3,3,2,297.02
0,3,4,3,349.53
0,3,5,7,506.83
0,3,1,1,58.84
0,3,2,1,34.25
0,3,3,0,0
0,3,4,4,724.55
0,3,5,3,238.09
0,3,1,0,0
0,3,2,7,466.9
0,3,3,1,121.87
0,3,4,0,0
0,3,5,0,0
1,4,1,1,68.84
1,4,2,7,318.59
1,4,3,0,0
1,4,4,1,121.12
1,4,5,6,524.12
1,4,1,2,114.46
1,4,2,4,152.57
1,4,3,1,131.36
1,4,4,1,180
1,4,5,3,210.82
1,4,1,0,0
1,4,2,9,608.95
1,4,3,0,0
1,4,4,2,271.22
1,4,5,2,120.08
1,4,1,0,0
1,4,2,0,0
1,4,3,1,65.91
1,4,4,1,161.48
1,4,5,0,0
1,4,1,0,0
1,4,2,2,138.68
1,4,3,0,0
1,4,4,0,0
1,4,5,0,0
1,4,1,4,281.96
1,4,2,2,68.1
1,4,3,0,0
1,4,4,2,382.53
1,4,5,6,343.46
1,4,1,5,366.11
1,4,2,7,531.78
1,4,3,1,82.4
1,4,4,1,153.77
1,4,5,1,54.44
1,4,1,2,127.94
1,4,2,2,96.38
1,4,3,0,0
1,4,4,0,0
1,4,5,4,305.21
1,4,1,5,259.99
1,4,2,7,325.24
1,4,3,0,0
1,4,4,1,145.57
1,4,5,2,185.91
1,4,1,0,0
1,4,2,9,321.39
1,4,3,4,471.85
1,4,4,2,234.03
1,4,5,3,297.67
1,4,1,2,168.8
1,4,2,0,0
1,4,3,1,103.6
1,4,4,0,0
1,4,5,1,88.63
1,4,1,1,67.37
1,4,2,6,399.6
1,4,3,1,109.95
1,4,4,1,139.62
1,4,5,0,0
1,4,1,1,82.11
1,4,2,10,451.43
1,4,3,1,59.82
1,4,4,2,309.31
1,4,5,6,563.4
1,4,1,1,87.46
1,4,2,10,735.1
1,4,3,1,59.01
1,4,4,0,0
1,4,5,3,214.15
1,4,1,3,245.82
1,4,2,11,944.21
1,4,3,3,403.52
1,4,4,2,400.57
1,4,5,0,0
1,4,1,4,328.07
1,4,2,0,0
1,4,3,1,63.1
1,4,4,1,181.85
1,4,5,0,0
1,4,1,1,51.2
1,4,2,0,0
1,4,3,3,413.87
1,4,4,2,310.18
1,4,5,1,84.48
1,4,1,1,56.27
1,4,2,8,642.9
1,4,3,4,545.77
1,4,4,4,776.04
1,4,5,5,502.43
1,4,1,0,0
1,4,2,6,511.21
1,4,3,3,258.51
1,4,4,2,381.01
1,4,5,5,303.51
1,4,1,5,402.23
1,4,2,9,335.21
1,4,3,0,0
1,4,4,2,230.93
1,4,5,1,57.07
1,4,1,1,86.97
1,4,2,10,324.96
1,4,3,1,62.83
1,4,4,1,180.17
1,4,5,3,287.08
1,4,1,5,244.19
1,4,2,8,391.65
1,4,3,2,167.3
1,4,4,0,0
1,4,5,1,66.16
1,4,1,1,70
1,4,2,8,543.04
1,4,3,2,176.39
1,4,4,2,345.27
1,4,5,2,126.82
1,4,1,5,367.42
1,4,2,0,0
1,4,3,1,63.76
1,4,4,0,0
1,4,5,0,0
0,4,1,0,0
0,4,2,0,0
0,4,3,0,0
0,4,4,1,185.57
0,4,5,0,0
0,4,1,1,46.26
0,4,2,3,157.84
0,4,3,0,0
0,4,4,1,135.97
0,4,5,1,88.22
0,4,1,0,0
0,4,2,0,0
0,4,3,0,0
0,4,4,0,0
0,4,5,0,0
0,4,1,0,0
0,4,2,0,0
0,4,3,0,0
0,4,4,0,0
0,4,5,0,0
0,4,1,2,108.55
0,4,2,0,0
0,4,3,2,264.23
0,4,4,0,0
0,4,5,3,292.19
0,4,1,0,0
0,4,2,0,0
0,4,3,0,0
0,4,4,0,0
0,4,5,0,0
0,4,1,0,0
0,4,2,6,405.52
0,4,3,5,750.4
0,4,4,0,0
0,4,5,1,62.94
0,4,1,0,0
0,4,2,0,0
0,4,3,0,0
0,4,4,0,0
0,4,5,1,91.78
0,4,1,0,0
0,4,2,0,0
0,4,3,1,138.99
0,4,4,0,0
0,4,5,0,0
0,4,1,0,0
0,4,2,0,0
0,4,3,1,107.16
0,4,4,0,0
0,4,5,0,0
0,4,1,0,0
0,4,2,2,159.83
0,4,3,4,457.65
0,4,4,0,0
0,4,5,1,69.37
0,4,1,0,0
0,4,2,2,124.91
0,4,3,0,0
0,4,4,0,0
0,4,5,0,0
0,4,1,0,0
0,4,2,0,0
0,4,3,0,0
0,4,4,0,0
0,4,5,0,0
0,4,1,0,0
0,4,2,2,105.43
0,4,3,1,127.32
0,4,4,0,0
0,4,5,0,0
0,4,1,0,0
0,4,2,2,48.73
0,4,3,0,0
0,4,4,0,0
0,4,5,0,0
0,4,1,2,156.22
0,4,2,0,0
0,4,3,0,0
0,4,4,0,0
0,4,5,1,74.63
0,4,1,1,64.21
0,4,2,1,23.65
0,4,3,1,111.51
0,4,4,0,0
0,4,5,0,0
0,4,1,0,0
0,4,2,0,0
0,4,3,0,0
0,4,4,0,0
0,4,5,0,0
0,4,1,0,0
0,4,2,10,725.92
0,4,3,0,0
0,4,4,1,121.48
0,4,5,0,0
0,4,1,0,0
0,4,2,0,0
0,4,3,0,0
0,4,4,1,154.98
0,4,5,0,0
0,4,1,1,77.61
0,4,2,9,301.18
0,4,3,0,0
0,4,4,1,126.03
0,4,5,0,0
0,4,1,0,0
0,4,2,3,228.57
0,4,3,2,254.77
0,4,4,0,0
0,4,5,0,0
0,4,1,1,88.79
0,4,2,2,108.22
0,4,3,0,0
0,4,4,0,0
0,4,5,1,76.87
0,4,1,0,0
0,4,2,1,70.45
0,4,3,1,79.82
0,4,4,0,0
0,4,5,0,0
1,3,1,4,432.38
1,3,2,3,155.94
1,3,3,0,0
1,3,4,4,613.14
1,3,5,6,632.88
1,3,1,1,102.98
1,3,2,7,391.82
1,3,3,2,278.81
1,3,4,4,475.67
1,3,5,6,633.77
1,3,1,3,276.83
1,3,2,5,362.48
1,3,3,1,123.02
1,3,4,5,645.58
1,3,5,5,445.27
1,3,1,3,300.34
1,3,2,7,444.44
1,3,3,3,298.34
1,3,4,1,137.13
1,3,5,4,417.07
1,3,1,3,279.31
1,3,2,7,361.53
1,3,3,3,204.94
1,3,4,3,518.25
1,3,5,7,507.9
1,3,1,5,519.42
1,3,2,6,371.2
1,3,3,2,316.4
1,3,4,5,986.12
1,3,5,1,101.16
1,3,1,1,84.99
1,3,2,10,1028.22
1,3,3,2,335.14
1,3,4,2,356.11
1,3,5,4,276.34
1,3,1,3,225.26
1,3,2,7,674.25
1,3,3,2,232.01
1,3,4,0,0
1,3,5,3,273.89
1,3,1,2,224.14
1,3,2,5,495.53
1,3,3,1,88.36
1,3,4,2,219.17
1,3,5,4,352.29
1,3,1,5,466.52
1,3,2,0,0
1,3,3,1,93.94
1,3,4,2,354.05
1,3,5,0,0
1,3,1,3,207.57
1,3,2,10,578.65
1,3,3,2,207.61
1,3,4,2,267.55
1,3,5,4,310.99
1,3,1,1,95.59
1,3,2,5,408.77
1,3,3,3,322.66
1,3,4,0,0
1,3,5,2,220.78
1,3,1,1,121.21
1,3,2,11,886.21
1,3,3,2,277.97
1,3,4,1,120.8
1,3,5,2,187.64
1,3,1,1,111.16
1,3,2,6,569.7
1,3,3,0,0
1,3,4,2,393.76
1,3,5,6,685.81
1,3,1,3,293.68
1,3,2,10,520.82
1,3,3,0,0
1,3,4,1,140.29
1,3,5,3,363.98
1,3,1,2,139.15
1,3,2,8,511.68
1,3,3,2,160.63
1,3,4,1,181.11
1,3,5,6,660.83
1,3,1,4,332.1
1,3,2,4,358.94
1,3,3,1,75.11
1,3,4,0,0
1,3,5,6,566.23
1,3,1,3,251.87
1,3,2,6,399.33
1,3,3,2,334.88
1,3,4,0,0
1,3,5,3,315.2
1,3,1,2,212.94
1,3,2,6,528.48
1,3,3,2,317.6
1,3,4,1,201.15
1,3,5,0,0
1,3,1,1,86.7
1,3,2,3,204.84
1,3,3,5,555.55
1,3,4,1,113.43
1,3,5,1,82.86
1,3,1,3,274.34
1,3,2,8,514.46
1,3,3,1,161.31
1,3,4,1,119.2
1,3,5,5,390.29
1,3,1,5,403.46
1,3,2,7,543.93
1,3,3,1,135.66
1,3,4,2,327.67
1,3,5,3,213.39
1,3,1,4,474.33
1,3,2,10,558.07
1,3,3,1,145.84
1,3,4,0,0
1,3,5,5,600.66
1,3,1,4,429.95
1,3,2,2,145.85
1,3,3,5,438.06
1,3,4,0,0
1,3,5,7,704.18
0,1,1,0,0
0,1,2,3,217.82
0,1,3,0,0
0,1,4,4,681.42
0,1,5,1,109.56
0,1,1,0,0
0,1,2,2,114.89
0,1,3,0,0
0,1,4,0,0
0,1,5,2,149.14
0,1,1,3,261.41
0,1,2,7,568.82
0,1,3,4,458.84
0,1,4,3,357.05
0,1,5,2,130.68
0,1,1,4,242.31
0,1,2,1,83.29
0,1,3,3,193.73
0,1,4,0,0
0,1,5,3,218.53
0,1,1,0,0
0,1,2,2,118.34
0,1,3,5,394.62
0,1,4,3,370.11
0,1,5,4,326.72
0,1,1,1,89.16
0,1,2,4,242.16
0,1,3,1,105.21
0,1,4,1,108.68
0,1,5,2,183.12
0,1,1,5,413.6
0,1,2,4,215.33
0,1,3,1,134.87
0,1,4,0,0
0,1,5,1,69.69
0,1,1,1,59.11
0,1,2,2,146.5
0,1,3,0,0
0,1,4,0,0
0,1,5,0,0
0,1,1,6,420.32
0,1,2,8,748.34
0,1,3,3,503.43
0,1,4,2,304.17
0,1,5,5,440.98
0,1,1,2,144.32
0,1,2,3,101.16
0,1,3,0,0
0,1,4,3,355.42
0,1,5,5,474.12
0,1,1,1,68.47
0,1,2,2,89.37
0,1,3,0,0
0,1,4,1,145
0,1,5,0,0
0,1,1,3,246.01
0,1,2,1,67.87
0,1,3,1,141.23
0,1,4,0,0
0,1,5,4,440.76
0,1,1,3,299.87
0,1,2,3,115.43
0,1,3,1,75.05
0,1,4,5,951.53
0,1,5,4,387.42
0,1,1,2,173.71
0,1,2,8,267.51
0,1,3,4,524.82
0,1,4,1,187.06
0,1,5,5,342.8
0,1,1,4,302.95
0,1,2,0,0
0,1,3,1,166.3
0,1,4,1,199.91
0,1,5,6,433.9
0,1,1,4,223.32
0,1,2,5,301.08
0,1,3,3,369.06
0,1,4,3,618.33
0,1,5,0,0
0,1,1,4,287.86
0,1,2,6,215.84
0,1,3,1,134.67
0,1,4,1,207.25
0,1,5,5,430.57
0,1,1,1,82.45
0,1,2,0,0
0,1,3,1,147.96
0,1,4,2,240.68
0,1,5,0,0
0,1,1,4,298.09
0,1,2,4,328.65
0,1,3,2,195.71
0,1,4,2,221.06
0,1,5,2,153.47
0,1,1,0,0
0,1,2,3,112.86
0,1,3,4,325.07
0,1,4,1,111.08
0,1,5,1,74.44
0,1,1,1,98.06
0,1,2,0,0
0,1,3,0,0
0,1,4,1,162.04
0,1,5,2,188.29
0,1,1,3,145.27
0,1,2,4,198.09
0,1,3,1,75.72
0,1,4,0,0
0,1,5,3,182.01
0,1,1,5,447.51
0,1,2,6,339.73
0,1,3,2,261.43
0,1,4,5,619.98
0,1,5,3,240.81
0,1,1,0,0
0,1,2,10,719.56
0,1,3,0,0
0,1,4,4,610.8
0,1,5,1,84.34
1,3,1,1,76.95
1,3,2,1,92.14
1,3,3,0,0
1,3,4,5,652.2
1,3,5,1,55.98
1,3,1,2,161.64
1,3,2,1,55.19
1,3,3,0,0
1,3,4,4,665.22
1,3,5,3,201.82
1,3,1,1,86.22
1,3,2,1,40.18
1,3,3,1,129.54
1,3,4,0,0
1,3,5,6,497.84
1,3,1,1,59.61
1,3,2,3,113.87
1,3,3,0,0
1,3,4,1,171.27
1,3,5,6,518.05
1,3,1,0,0
1,3,2,10,300.71
1,3,3,2,132.73
1,3,4,3,621.65
1,3,5,2,174.84
1,3,1,0,0
1,3,2,1,48.04
1,3,3,2,237.45
1,3,4,2,302.37
1,3,5,1,100.53
1,3,1,0,0
1,3,2,2,150.4
1,3,3,0,0
1,3,4,4,487.92
1,3,5,6,355
1,3,1,2,165.05
1,3,2,6,319.23
1,3,3,1,68.16
1,3,4,1,136.74
1,3,5,4,393.8
1,3,1,1,62.7
1,3,2,0,0
1,3,3,1,71.69
1,3,4,2,313.92
1,3,5,6,505.8
1,3,1,5,310.72
1,3,2,3,97.75
1,3,3,1,110.61
1,3,4,3,531.72
1,3,5,4,368.7
1,3,1,5,260.48
1,3,2,8,611.66
1,3,3,0,0
1,3,4,4,574.63
1,3,5,3,264.91
1,3,1,0,0
1,3,2,0,0
1,3,3,0,0
1,3,4,0,0
1,3,5,5,264.56
1,3,1,2,136.53
1,3,2,6,284.66
1,3,3,1,101.58
1,3,4,2,380.6
1,3,5,0,0
1,3,1,0,0
1,3,2,0,0
1,3,3,2,305.82
1,3,4,1,145.05
1,3,5,6,582.34
1,3,1,3,212.28
1,3,2,5,187.68
1,3,3,2,109.75
1,3,4,3,538.22
1,3,5,1,57.24
1,3,1,5,419.73
1,3,2,1,65.01
1,3,3,1,86.16
1,3,4,2,221.67
1,3,5,0,0
1,3,1,3,256.93
1,3,2,0,0
1,3,3,1,134.6
1,3,4,3,521.87
1,3,5,6,569.02
1,3,1,1,73.07
1,3,2,5,238.13
1,3,3,0,0
1,3,4,4,821.49
1,3,5,5,405.69
1,3,1,1,81.28
1,3,2,2,180.6
1,3,3,1,143.59
1,3,4,1,138.53
1,3,5,6,487.51
1,3,1,1,48.7
1,3,2,5,272.34
1,3,3,1,129.87
1,3,4,3,478.02
1,3,5,3,235.82
1,3,1,1,65.9
1,3,2,0,0
1,3,3,3,272.44
1,3,4,1,131.96
1,3,5,1,56.82
1,3,1,2,104.39
1,3,2,1,70.92
1,3,3,1,118
1,3,4,0,0
1,3,5,5,404.72
1,3,1,5,288.25
1,3,2,4,238.06
1,3,3,0,0
1,3,4,2,301.48
1,3,5,4,266.49
1,3,1,2,149.51
1,3,2,3,253.75
1,3,3,0,0
1,3,4,2,378.56
1,3,5,0,0
0,5,1,0,0
0,5,2,8,340.62
0,5,3,0,0
0,5,4,0,0
0,5,5,1,79.27
0,5,1,4,206.28
0,5,2,3,150.56
0,5,3,0,0
0,5,4,0,0
0,5,5,0,0
0,5,1,0,0
0,5,2,0,0
0,5,3,0,0
0,5,4,1,169.05
0,5,5,1,71.03
0,5,1,0,0
0,5,2,1,78.34
0,5,3,2,123.47
0,5,4,0,0
0,5,5,6,434.25
0,5,1,2,152.77
0,5,2,0,0
0,5,3,0,0
0,5,4,0,0
0,5,5,2,190.61
0,5,1,0,0
0,5,2,0,0
0,5,3,2,102.24
0,5,4,0,0
0,5,5,0,0
0,5,1,3,242.65
0,5,2,0,0
0,5,3,3,438.26
0,5,4,3,367.89
0,5,5,0,0
0,5,1,1,74.29
0,5,2,0,0
0,5,3,1,88.67
0,5,4,3,599.1
0,5,5,1,82.87
0,5,1,0,0
0,5,2,0,0
0,5,3,0,0
0,5,4,2,241.87
0,5,5,1,72.04
0,5,1,0,0
0,5,2,5,409.76
0,5,3,0,0
0,5,4,0,0
0,5,5,1,88.95
0,5,1,1,76.58
0,5,2,8,604.39
0,5,3,0,0
0,5,4,0,0
0,5,5,0,0
0,5,1,0,0
0,5,2,5,302.51
0,5,3,2,268.73
0,5,4,0,0
0,5,5,2,119.31
0,5,1,1,60.49
0,5,2,5,198.55
